project_name,property_type,property,location_area,location,total_price,price_sqft,area(sq-ft),bhk,bath,area_type,parking,covered_parking,open_parking,extra_room,pooja_room,servant_room,study_room,extra_rooms,furnished_status,property_status,marble_floor,lat,long_,property_link,property_description,builtup_area
,villa,"4 BHK Villa for Sale in Gandhi Path, Jaipur",gandhi path, Gandhi Path,19100000.0,8681.0,2200,4.0,4.0,Saleable Area,1 Covered + 1 Open,1.0,1.0,Pooja Room,1.0,0.0,0.0,0.0,furnished,Ready To Move,,26.901449545562592,75.71045402437449,https://www.squareyards.com/resale-4-bhk-pooja-room-2200-sq-ft-villa-in-jaipur-property-n-dream-h/8673301,"This stunning villa located in the vibrant locality of Gandhi Path, Jaipur, offers an exceptional opportunity for home buyers seeking luxury and comfort.Priced at  crore, this beautifully furnished property spans an impressive 2200 square feet, providing ample space for relaxation and entertainment. With four spacious bedrooms and four wellappointed bathrooms, this home is perfect for families looking for a",1913.0
,villa,"4 BHK Villa for Sale in Chitrakoot, Jaipur",chitrakoot, Chitrakoot,32500000.0,25077.0,1296,4.0,5.0,Plot Area,2 Covered + 1 Open,2.0,1.0,Pooja Room +1,1.0,0.0,0.0,1.0,semi-furnished,Ready To Move,,26.90117267623848,75.73299899697304,,,907.2
,villa,"4 BHK Villa for Sale in Vaishali Nagar, Jaipur",vaishali nagar, Vaishali Nagar,35100000.0,27083.0,1296,4.0,5.0,Plot Area,1 Covered + 1 Open,1.0,1.0,Pooja Room,1.0,0.0,0.0,0.0,furnished,Ready To Move,,26.90009838095497,75.73542639613152,https://www.squareyards.com/resale-4-bhk-pooja-room-144-sq-yd-villa-in-jaipur-property-n-dream-h/9093246,"This beautifully furnished 4-bedroom, 5-bathroom villa in Jaipur Vaishali Nagar offers a generous 144 square yards of living space with a pleasant community view.Priced at 3.51 crore, this recently constructed property provides a luxurious lifestyle with a wealth of amenities including kids` play areas, a clubhouse, a restaurant, and a central Wi-Fi facility. Residents will also benefit from 24 x",907.2
,villa,"4 BHK Villa for Sale in Dadu Dayal Nagar, Jaipur",sanganer, Dadu Dayal Nagar,17500000.0,6250.0,2800,4.0,4.0,Built-up Area,1 Covered + 1 Open,1.0,1.0,,0.0,0.0,0.0,0.0,semi-furnished,Ready To Move,,26.831093366012947,75.74966087937355,https://www.squareyards.com/resale-4-bhk-2800-sq-ft-villa-in-apne-zameen-apna-aasman/9473412,"Find your perfect family home in Jaipur Dadu Dayal Nagar with this beautiful semi-furnished 4-bedroom, 4-bathroom villa, spanning 2800 square feet and boasting a lovely park view.This property offers an incredible array of amenities designed for comfort and convenience, including a clubhouse, kids` play areas, an attached market, a restaurant, and 24/7 security for your peace of mind. Imagine enjoying",2800.0
,villa,"5 BHK Villa for Sale in Mansarovar Extension, Jaipur",mansarovar, Mansarovar Extension,20000000.0,16103.0,1242,5.0,5.0,Plot Area,2 Covered + 1 Open,2.0,1.0,Pooja Room +2,1.0,0.0,0.0,2.0,semi-furnished,Ready To Move,,26.86970053107741,75.74060473591089,https://www.squareyards.com/resale-5-bhk-pooja-room-study-room-extra-room-138-sq-yd-villa-in-jaipur-property-n-dream-h/9233524,"Find your spacious new home in Mansarovar Extension, Jaipur, with this semi-furnished 5-bedroom, 5-bathroom villa, priced at 2 crore.This beautiful villa spans 138 square yards and offers a lovely community view, making it an ideal spot for comfortable family living or a solid investment. Inside, you will appreciate the built-in wardrobes and walk-in closets, adding to the convenience. The villa",869.4
,villa,"4 BHK Villa for Sale in Shyam Nagar, Jaipur",central jaipur, Shyam Nagar,32500000.0,22569.0,1440,4.0,4.0,Plot Area,1 Covered + 1 Open,1.0,1.0,,0.0,0.0,0.0,0.0,furnished,Ready To Move,Marble Flooring,26.8824899039342,75.76476607471704,https://www.squareyards.com/resale-4-bhk-160-sq-yd-villa-in-jaipur-property-ndream-ho/9513808,"Create a life of luxury and ease in this stunning 4-bedroom, 4-bathroom villa in the vibrant Shyam Nagar area of Jaipur, offered at 3.25 crore.Spanning 160 square yards, this furnished home provides ample space for family and entertaining, with a welcoming road view. You will find everyday conveniences are at your doorstep with an attached market, restaurant, hypermarket, and medical",1008.0
,villa,"4 BHK Villa for Sale in Gandhi Path, Jaipur",gandhi path, Gandhi Path,18500000.0,14859.0,1245,4.0,3.0,Built-up Area,1 Covered Parking,1.0,0.0,,0.0,0.0,0.0,0.0,furnished,Ready To Move,Marble Flooring,26.9049335,75.7234051,https://www.squareyards.com/resale-4-bhk-1245-sq-ft-villa-in-jaipur-property-n-dream-h/9456636,"A grand 4-bedroom, 3-bathroom villa is ready for you in Jaipur Gandhi Path, offering a quick deal on a property from a reputed builder.This furnished villa spans 1245 square feet and overlooks the road, perfect for those seeking a luxury lifestyle within a gated society. You will enjoy numerous amenities, including kids' play areas, a large green space, a pet",1245.0
Manglam Anantara The Villas,villa,"4 BHK Villa for Sale in Ajmer Road, Jaipur",ajmer road, Ajmer Road,16500000.0,6734.0,2450,4.0,4.0,Saleable Area,1 Covered + 1 Open,1.0,1.0,Pooja Room +2,1.0,0.0,0.0,2.0,semi-furnished,Ready To Move,,,,https://www.squareyards.com/resale-4-bhk-pooja-room-servant-room-study-room-2450-sq-ft-villa-in-manglam-anantara-the-villas/8166153,"Discover an exceptional opportunity to own a stunning villa nestled in the serene locality of Ajmer Road, Jaipur, offered at an attractive price of 1.65 crore.This remarkable residence, spanning 2450 square feet, is part of the prestigious Manglam Anantara The Villas project, crafted by a reputed builder with a commitment to quality and excellence. Designed to provide a harmonious blend",2130.0
Ansal Sushant City,villa,"4 BHK Villa for Sale in Nari Ka Bas, Jaipur",other, Nari Ka Bas,8500000.0,3695.0,2300,4.0,4.0,Built-up Area,2 Covered + 1 Open,2.0,1.0,Pooja Room +3,1.0,0.0,0.0,3.0,semi-furnished,,Marble Flooring,,,https://www.squareyards.com/resale-4-bhk-pooja-room-servant-room-study-room-extra-room-2300-sq-ft-villa-in-ansal-sushant-city/8500127,133 Gaj JDA 4 BHK Full duplex gated colony all facilities available in the villa Rs 87 lac Mob 316,2300.0
MJB Heights,villa,"3 BHK Villa for Sale in Hathoj, Jaipur",other, Hathoj,5600000.0,5605.0,999,3.0,3.0,Built-up Area,1 Covered + 1 Open,1.0,1.0,Pooja Room +3,1.0,0.0,0.0,3.0,semi-furnished,Ready To Move,,,,,,999.0
Kedia Aravali,villa,"3 BHK Villa for Sale in Machwa, Jaipur",other, Machwa,6600000.0,3882.0,1700,3.0,3.0,Built-up Area,1 Covered + 1 Open,1.0,1.0,Pooja Room +3,1.0,0.0,0.0,3.0,semi-furnished,Ready To Move,,,,https://www.squareyards.com/resale-3-bhk-pooja-room-servant-room-study-room-extra-room-1700-sq-ft-villa-in-kedia-aravali/8543330,"85 gaj 3 bhk full duplex villa all facilities available in the villa road se 300 mitrs Rs 66 lacContact number, 316",1700.0
Ashadeep Green Valley,villa,"4 BHK Villa for Sale in Shri Kishanpura, Jaipur",shri kishanpura, Shri Kishanpura,15000000.0,14367.0,1044,4.0,3.0,Saleable Area,1 Covered + 1 Open,1.0,1.0,Pooja Room +1,1.0,0.0,0.0,1.0,furnished,Ready To Move,,,,https://www.squareyards.com/resale-4-bhk-pooja-room-study-room-116-sq-yd-villa-in-ashadeep-green-valley/9117148,"Picture yourself living in a spacious, furnished 4-bedroom, 3-bathroom villa in Jaipur Shri Kishanpura, located in the Ashadeep Green Valley project.This beautiful villa, built on 116 square yards and facing the road, is perfect for a growing family. Inside, you`ll find a dedicated study room and a balcony offering pleasant views, with tiles throughout the living spaces. For your convenience",907.0
,villa,"4 BHK Villa for Sale in Jagatpura, Jaipur",jagatpura, Jagatpura,21100000.0,17627.0,1197,4.0,4.0,Built-up Area,1 Covered + 1 Open,1.0,1.0,Pooja Room +2,1.0,0.0,0.0,2.0,furnished,Ready To Move,,26.835285,75.824203,https://www.squareyards.com/resale-4-bhk-pooja-room-servant-room-study-room-133-sq-yd-villa-in-shiv-nagar-jagatpura/9142794,"Live in a spacious and well-appointed furnished 4-bedroom, 4-bathroom villa in Jagatpura, Jaipur, offered for sale at 2.11 crore.This freehold property boasts a prime location and is Vastu compliant, ensuring peace of mind in a safe and secure locality. Spread across 133 square yards and built over two floors with a road view, this villa offers ample living space and",1197.0
VRB The platinum,villa,"2 BHK Villa for Sale in Kishorpura, Jaipur",kishorpura, Kishorpura,2600000.0,2000.0,1300,2.0,2.0,Built-up Area,1 Covered + 1 Open,1.0,1.0,Pooja Room +3,1.0,0.0,0.0,3.0,semi-furnished,Ready To Move,,,,https://www.squareyards.com/resale-2-bhk-pooja-room-servant-room-study-room-extra-room-1300-sq-ft-villa-in-vrb-the-platinum/8203961,80 gaj 2 BHK kishor pura road hathoj me Rs 27 lacContact us 316,1300.0
,villa,"3 BHK Villa for Sale in Sirsi Road, Jaipur",sirsi road, Sirsi Road,19700000.0,10368.0,1900,3.0,3.0,Built-up Area,3 Covered Parking,3.0,0.0,,0.0,0.0,0.0,0.0,furnished,Ready To Move,,26.92315,75.690631,https://www.squareyards.com/resale-3-bhk-1900-sq-ft-villa-in-sirsi-road/9298398,"This furnished three-bedroom, three-bathroom villa on Jaipur Sirsi Road offers a secure and luxurious lifestyle within a gated society for 1.97 crore.Spread across 1900 square feet, this property is perfect for families prioritizing safety and comfort. With 24x7 security, you can rest assured that your loved ones will be protected. The villa boasts ample space with three generous bedrooms and",1900.0
,villa,"3 BHK Villa for Sale in Gandhi Path, Jaipur",gandhi path, Gandhi Path,11800000.0,5256.0,2245,3.0,3.0,Built-up Area,3 Covered Parking,3.0,0.0,,0.0,0.0,0.0,0.0,furnished,Ready To Move,,26.905448,75.743247,https://www.squareyards.com/resale-3-bhk-2245-sq-ft-villa-in-gandhi-path/9401220,"What if you could offer your family a life of comfort and security in a lovely home within a gated community in Jaipur Gandhi Path.This furnished 3-bedroom, 3-bathroom villa, spanning 2245 square feet, is priced at 1.18 crore and comes with the assurance of 24x7 security, making it an ideal choice for families prioritizing a safe and sound environment. With",2245.0
,villa,"3 BHK Villa for Sale in Narayan Vihar, Jaipur",other, Narayan Vihar,9500000.0,5000.0,1900,3.0,3.0,Built-up Area,2 Open Parking,0.0,2.0,,0.0,0.0,0.0,0.0,furnished,Ready To Move,,26.86458078775762,75.7187819480896,https://www.squareyards.com/resale-3-bhk-1900-sq-ft-villa-in-narayan-vihar/8722927,"Discover the charm of this exquisite villa located in the serene locality of Narayan Vihar, Jaipur.Priced attractively at 95 lakh, this beautifully furnished property spans an impressive area of 1,900 square feet, ideal for families seeking both comfort and style. With three spacious bedrooms and three wellappointed bathrooms, this villa is designed to cater to your everyday needs while providing",1900.0
,villa,"3 BHK Villa for Sale in Sirsi Road, Jaipur",sirsi road, Sirsi Road,18000000.0,11327.0,1589,3.0,3.0,Built-up Area,3 Covered Parking,3.0,0.0,,0.0,0.0,0.0,0.0,furnished,Ready To Move,,26.92315,75.690631,https://www.squareyards.com/resale-3-bhk-1589-sq-ft-villa-in-sirsi-road/9206569,"A family looking for a secure and upscale home in Jaipur will find this furnished 3-bedroom, 3-bathroom villa in Sirsi Road to be a great choice.Priced at 1.8 crore, this 1589 square feet villa is located in a gated society offering a luxurious lifestyle and peace of mind with 24 x 7 security. The villa comes with 3 dedicated parking",1589.0
,villa,"4 BHK Villa for Sale in Kalwar Road, Jaipur",kalwar road, Kalwar Road,9900000.0,78571.0,126,4.0,4.0,Built-up Area,1 Covered Parking,1.0,0.0,,0.0,0.0,0.0,0.0,semi-furnished,Ready To Move,,26.9420965188623,75.6409636884928,https://www.squareyards.com/resale-4-bhk-126-sq-ft-villa-in-kalwar-road/9026964,"Picture your family settling into a spacious 4-bedroom, 4-bathroom villa on Kalwar Road in Jaipur, ready for you to make it your own for 99 Lac.This semi-furnished home spans 127 Square Yards and offers a pleasant Road View, perfect for watching the world go by. With a property age of just 0-1 years, youll be among the first to enjoy",126.0
,villa,"3 BHK Villa for Sale in Govindpura, Jaipur",govindpura, Gov,6000000.0,8547.0,702,3.0,3.0,Built-up Area,1 Covered Parking,1.0,0.0,,0.0,0.0,0.0,0.0,semi-furnished,Ready To Move,,26.95339298055532,75.70268299430609,https://www.squareyards.com/resale-3-bhk-78-sq-yd-villa-in-govindpura/9097323,"A welcoming 3-bedroom, 3-bathroom villa is ready for you in Govindpura, Jaipur, offered at 60 lac.This semi-furnished villa spans 78 square yards and includes one dedicated parking space, perfect for a growing family seeking comfort and convenience. Its property age of 0-1 year means you will be among the first to enjoy its modern features and fresh build. Living here",702.0
Ansal Anandlok Plots,villa,"3 BHK Villa for Sale in Kalwar Road, Jaipur",kalwar road, Kalwar Road,3200000.0,1882.0,1700,3.0,3.0,Built-up Area,1 Covered Parking,1.0,0.0,,0.0,0.0,0.0,0.0,unfurnished,Ready To Move,,,,https://www.squareyards.com/resale-3-bhk-1700-sq-ft-villa-in-ansal-anandlok-plots/8762745,"Discover the perfect blend of comfort and convenience with this stunning villa located in the vibrant locality of Kalwar Road, Jaipur.Priced attractively at 32 lakh, this beautiful property spans an impressive area of 1700 square feet and is situated in a gated society that ensures your privacy and security, making it an ideal choice for families and investors alike. The",1700.0
,villa,"3 BHK Villa for Sale in Kardhani, Jaipur",other, Kardhani,8500000.0,9444.0,900,3.0,4.0,Saleable Area,1 Covered + 1 Open,1.0,1.0,Pooja Room,1.0,0.0,0.0,0.0,semi-furnished,Ready To Move,,26.96185808403712,75.72406556457281,https://www.squareyards.com/resale-3-bhk-pooja-room-100-sq-yd-villa-in-kardhani/8781130,"Step into luxury with this stunning semifurnished villa located in the vibrant locality of Kardhani, Jaipur.Priced at an attractive 85 lakh, this property spans an impressive area of 100 square yards and offers a perfect blend of modern amenities and comfortable living spaces. With a total of three spacious bedrooms and four wellappointed bathrooms, this villa is ideal for families",782.0
,villa,"4 BHK Villa for Sale in Ajmer Road, Jaipur",ajmer road, Ajmer Road,12100000.0,9742.0,1242,4.0,4.0,Built-up Area,1 Covered + 1 Open,1.0,1.0,Pooja Room,1.0,0.0,0.0,0.0,semi-furnished,Ready To Move,,26.9489661,75.693346,https://www.squareyards.com/resale-4-bhk-pooja-room-138-sq-yd-villa-in-shree-balaji-chamber-and/9091241,"Live a life of comfort and security in this lovely 4-bedroom, 4-bathroom villa located in the peaceful Shekhawati Nagar area of Jaipur.Priced at 1.21 crore, this semi-furnished villa offers a generous 138 square feet of living space with a pleasant garden view. The property is situated in a prime, gated society known for its safety and peaceful surroundings, making it",1242.0
,villa,"4 BHK Villa for Sale in Jaipur Ajmer Express Highway, Jaipur",ajmer road, Jaipur Ajmer Express Highway,10500000.0,4565.0,2300,4.0,4.0,Built-up Area,2 Open Parking,0.0,2.0,Extra Room,0.0,0.0,0.0,1.0,semi-furnished,Ready To Move,Marble Flooring,26.8871664,75.7341571,https://www.squareyards.com/resale-4-bhk-extra-room-2300-sq-ft-villa-in-galaxy-enclave-the-urban/9352988,"Unlock a luxurious lifestyle in this semi-furnished four-bedroom, four-bathroom villa located on the Jaipur Ajmer Express Highway, available for sale at 1.05 crore. This beautiful villa offers 2300 square feet of living space with a serene garden view from its balcony, perfect for enjoying your mornings and evenings.As part of a gated society, youll have access to a range of amenities",2300.0
,villa,"3 BHK Villa for Sale in Mansarovar, Jaipur",mansarovar, Mansarovar,9740000.0,12715.0,766,3.0,4.0,Built-up Area,2 Covered Parking,2.0,0.0,Study Room,0.0,0.0,1.0,0.0,furnished,Ready To Move,,26.855483,75.769196,https://www.squareyards.com/resale-3-bhk-study-room-766-sq-ft-villa-in-mansarovar/9136218,"A wonderful chance to own a furnished 3-bedroom, 4-bathroom villa in Jaipurs peaceful Mansarovar area is now available for 97.4 Lac.This villa, spanning 766 square feet, offers a garden view and comes with 2 parking spaces. You will appreciate the thoughtful amenities designed for comfort and convenience, including a gymnasium, kids' play areas, and a jogging/cycle track. The property ensures",766.0
,villa,"3 BHK Villa for Sale in Mansarovar, Jaipur",mansarovar, Mansarovar,9779000.0,12733.0,768,3.0,4.0,Built-up Area,2 Covered Parking,2.0,0.0,Study Room,0.0,0.0,1.0,0.0,furnished,Ready To Move,,26.855483,75.769196,https://www.squareyards.com/resale-3-bhk-study-room-768-sq-ft-villa-in-mansarovar/9136238,"Consider a well-appointed 3-bedroom, 4-bathroom furnished villa in Jaipur desirable Mansarovar area, perfect for those seeking a peaceful and secure living environment.This property, priced at 97.79 Lac, offers a comfortable 768 square feet of living space with a pleasant garden view. Inside, you will find a layout that is both well-ventilated and designed for modern living. The community boasts a",768.0
,villa,"3 BHK Villa for Sale in Kalwar Road, Jaipur",kalwar road, Kalwar Road,6000000.0,8032.0,747,3.0,3.0,Plot Area,1 Covered + 1 Open,1.0,1.0,,0.0,0.0,0.0,0.0,semi-furnished,Ready To Move,Concrete Flooring,26.9621246440762,75.6614507362247,https://www.squareyards.com/resale-3-bhk-83-sq-yd-villa-in-kalwar-road/8502136,"Discover a luxurious living experience in this stunning semifurnished villa located in the vibrant locality of Kalwar Road, Jaipur, available for sale at an attractive price of 60 lakh.Spanning an impressive area of 83 square yards, this contemporary home features three spacious bedrooms and three wellappointed bathrooms, ensuring ample space for family living. The villa is designed with a thoughtful",522.9
Ravi Kiran Vihar,villa,"3 BHK Villa for Sale in Mohanpura, Jaipur",mansarovar, Mohanpura,10200000.0,9788.0,1042,3.0,3.0,Carpet Area,1 Covered Parking,1.0,0.0,Pooja Room +1,1.0,0.0,0.0,1.0,furnished,Ready To Move,,,,https://www.squareyards.com/resale-3-bhk-pooja-room-study-room-1042-sq-ft-villa-in-ravi-kiran-vihar/8673286,"Welcome to your dream villa nestled in the serene locality of Mohanpura, Jaipur.This beautifully furnished property in the esteemed project of Ravi Kiran Vihar offers a perfect blend of modern living and comfort. Priced attractively at 1.02 crore, this exquisite villa spans an area of 1042 square feet, making it an ideal choice for families looking for a spacious and",1198.0
,villa,"2 BHK Villa for Sale in Ajmer Road, Jaipur",ajmer road, Ajmer Road,3700000.0,5138.0,720,2.0,2.0,Built-up Area,1 Covered + 1 Open,1.0,1.0,Pooja Room,1.0,0.0,0.0,0.0,semi-furnished,Ready To Move,,26.9757219,75.7332574,https://www.squareyards.com/resale-2-bhk-pooja-room-80-sq-yd-villa-in-shree-balaji-chamber-and/9090539,"Explore a tranquil lifestyle in Jaipur Vasanav Vihar Nagal, where this semi-furnished two-bedroom, two-bathroom villa is offered for sale at 37 Lac. Spanning 80 square yards with a pleasant garden view, this home is situated in a peaceful and secure gated society, ensuring your safety and peace of mind.You will appreciate the convenience of having an attached market, pre-school, and medical",720.0
,villa,"3 BHK Villa for Sale in Sirsi Road, Jaipur",sirsi road, Sirsi Road,7552000.0,8832.0,855,3.0,3.0,Built-up Area,1 Covered Parking,1.0,0.0,,0.0,0.0,0.0,0.0,semi-furnished,Ready To Move,Marble Flooring,26.92315,75.690631,https://www.squareyards.com/resale-3-bhk-95-sq-yd-villa-in-sirsi-road/9430897,"Consider a life of elevated living in this appealing 3-bedroom, 3-bathroom semi-furnished villa located on Sirsi Road in Jaipur, offered for sale at 75.52 lakh.This property is situated in a safe and secure gated society, promising a peaceful environment for families and bachelors alike, and spans 95 square yards of well-designed space. You will appreciate the convenience of having amenities",855.0
,villa,"4 BHK Villa for Sale in Vaishali Nagar, Jaipur",vaishali nagar, Vaishali Nagar,14500000.0,7859.0,1845,4.0,4.0,Built-up Area,2 Covered + 1 Open,2.0,1.0,Pooja Room +3,1.0,0.0,0.0,3.0,semi-furnished,Ready To Move,,26.90085663774626,75.72871215641499,https://www.squareyards.com/resale-4-bhk-pooja-room-servant-room-study-room-extra-room-205-sq-yd-villa-in-vaishali-nagar/8817820,"Nestled in the vibrant locality of Vaishali Nagar, Jaipur, this stunning villa is a true gem for those seeking a blend of luxury and comfort.Priced at an attractive 1.45 crore, this newly constructed property spans an impressive area of 205 square yards, providing ample space for a growing family or those who love to entertain. With its modern architecture and",1845.0
Manglam Anantara The Villas,villa,"4 BHK Villa for Sale in Ajmer Road, Jaipur",ajmer road, Ajmer Road,16500000.0,6734.0,2450,4.0,5.0,Saleable Area,1 Covered + 1 Open,1.0,1.0,Pooja Room +1,1.0,0.0,0.0,1.0,unfurnished,Ready To Move,,,,https://www.squareyards.com/resale-4-bhk-pooja-room-servant-room-2450-sq-ft-villa-in-manglam-anantara-the-villas/8190201,"Discover a luxurious villa in the heart of Jaipurs Ajmer Road, an ideal investment opportunity for discerning buyers.This stunning property, set in the prestigious Manglam Anantara The Villas project, boasts 2,450 square feet of thoughtfully designed living space, featuring four spacious bedrooms and five modern bathrooms. With its unfurnished layout, this villa offers a blank canvas for you to create",2130.0
,villa,"3 BHK Villa for Sale in Ajmer Road, Jaipur",ajmer road, Ajmer Road,7395999.999999999,8404.0,880,3.0,3.0,Built-up Area,1 Covered Parking,1.0,0.0,,0.0,0.0,0.0,0.0,unfurnished,Ready To Move,Marble Flooring,26.893845,75.747296,https://www.squareyards.com/resale-3-bhk-88-sq-mt-villa-in-ajmer-road/9437301,"Ready to elevate your lifestyle with a spacious and well-appointed home on Jaipur sought-after Ajmer Road.This unfurnished 3-bedroom, 3-bathroom villa is now available for sale at 73.96 lakh, offering a fantastic living experience within a secure gated society. Spread across 88 square meters, this beautiful villa boasts a tranquil garden view and comes with the added convenience of one dedicated",880.0
,villa,"3 BHK Villa for Sale in Ajmer Road, Jaipur",ajmer road, Ajmer Road,7530000.0,7926.0,950,3.0,3.0,Built-up Area,1 Covered Parking,1.0,0.0,,0.0,0.0,0.0,0.0,unfurnished,Ready To Move,Marble Flooring,26.893845,75.747296,https://www.squareyards.com/resale-3-bhk-95-sq-mt-villa-in-ajmer-road/9437305,"A delightful garden view graces this unfurnished 3-bedroom, 3-bathroom villa situated on Ajmer Road in Jaipur, offered at 75.3 lakh.This property spans 95 square meters, providing ample space for comfortable living within a secure gated society. Residents will enjoy a luxury lifestyle with access to a swimming pool and dedicated kids' play areas, all while benefiting from 24 x 7",950.0
,villa,"3 BHK Villa for Sale in Sirsi Road, Jaipur",sirsi road, Sirsi Road,9351000.0,4349.0,2150,3.0,3.0,Built-up Area,1 Covered + 1 Open,1.0,1.0,,0.0,0.0,0.0,0.0,furnished,Ready To Move,,26.91672593929625,75.68607978522778,https://www.squareyards.com/resale-3-bhk-2150-sq-ft-villa-in-anandam-villa-radha-vihar/9256472,"Luxury 3BHK Villa For Sale  Sirsi Mod, Vaishali Nagar, Jaipur Size: 100  3 BHK Spacious Design Fully Furnished Modern Modular KitchenEAST Facing  JDA APPROVED  SEPRATE PATA 30     Location: Sirsi Mod, Near Capital Galleria Mall, Vaishali Nagar  Asking Price :- 95Lakh(Semi Furnished) Premium Location        Ready to Move |",2150.0
,villa,"3 BHK Villa for Sale in Kalwar Road, Jaipur",kalwar road, Kalwar Road,7500000.0,3750.0,2000,3.0,4.0,Built-up Area,1 Covered + 1 Open,1.0,1.0,Pooja Room,1.0,0.0,0.0,0.0,semi-furnished,Ready To Move,,26.9440619819194,75.70933185517788,https://www.squareyards.com/resale-3-bhk-pooja-room-2000-sq-ft-villa-in-kalwar-road/8642193,"Nestled in the vibrant locality of Kalwar Road, Jaipur, this stunning semifurnished villa is an ideal choice for those seeking a blend of comfort and sophistication.Spanning an expansive 2000 square feet, this modern residence features three spacious bedrooms and four contemporary bathrooms, making it perfect for families or individuals who appreciate generous living space. With a price tag of 75",2000.0
,villa,"4 BHK Villa for Sale in Ganeshpura, Jaipur",other, Ganeshpura,10000000.0,5555.0,1800,4.0,2.0,Built-up Area,1 Covered + 1 Open,1.0,1.0,,0.0,0.0,0.0,0.0,unfurnished,Ready To Move,Marble Flooring,26.8973631126541,75.7850449159741,https://www.squareyards.com/resale-4-bhk-1800-sq-ft-villa-in-ganesh-nagar/8421191,"Discover your dream home in the heart of Ganesh Nagar, situated on Radha Nikunj Road in Jaipur.This stunning villa, now available for sale at an attractive price of 1 Cr, spans a generous 1800 square feet and offers a perfect blend of comfort and elegance. With four spacious bedrooms and two wellappointed bathrooms, this unfurnished property provides a blank canvas",1800.0
,villa,"4 BHK Villa for Sale in Sumer Nagar, Jaipur",mansarovar, Sumer Nagar,14000000.0,8235.0,1700,4.0,3.0,Built-up Area,1 Covered + 1 Open,1.0,1.0,,0.0,0.0,0.0,0.0,semi-furnished,,Marble Flooring,26.85124019281996,75.75858894735575,https://www.squareyards.com/resale-4-bhk-1700-sq-ft-villa-in-sumer-nagar/8413208,"Discover the perfect blend of comfort and modern living with this stunning villa located in the soughtafter Sumer Nagar area of Jaipur.Priced attractively at 1.4 Cr, this semifurnished property boasts a spacious area of 1700 square feet, making it an ideal choice for families seeking a secure and welcoming environment. The villa features four wellappointed bedrooms and three bathrooms, ensuring",1700.0
,villa,"3 BHK Villa for Sale in Patrakar Colony, Jaipur",mansarovar, Patrakar Colony,12000000.0,13333.0,900,3.0,3.0,Built-up Area,1 Covered + 1 Open,1.0,1.0,,0.0,0.0,0.0,0.0,unfurnished,Ready To Move,Marble Flooring,26.869157103959694,75.75397722423077,https://www.squareyards.com/resale-3-bhk-100-sq-yd-villa-in-khushi-vihar/8967190,"Looking for a family-friendly home in a prime Jaipur location.This unfurnished 3-bedroom, 3-bathroom villa in Patrakar Colony Khushi Vihar offers a fantastic lifestyle, priced at 1.2 crore. Spread across 100 square yards with a road view, this new construction is part of a gated society, ensuring security and peace of mind. You'll appreciate the convenience of having one dedicated parking",900.0
,villa,"3 BHK Villa for Sale in Jaipur Ajmer Express Highway, Jaipur",ajmer road, Jaipur Ajmer Express Highway,4200000.0,3500.0,1200,3.0,3.0,Built-up Area,1 Covered Parking,1.0,0.0,Pooja Room,1.0,0.0,0.0,0.0,semi-furnished,Ready To Move,,26.9633187774948,75.6799257919192,https://www.squareyards.com/resale-3-bhk-pooja-room-1200-sq-ft-villa-in-hatoj-chirau-hosp/9104545,"Find your perfect family home in Hatoj, Jaipur, with this inviting 3-bedroom, 3-bathroom villa that ready for you to move in.Its semi-furnished and offers a comfortable 1200 square feet of living space, making it ideal for those who value both comfort and convenience. You'll appreciate the 1 dedicated parking spot, ensuring you always have a place for your vehicle. This",1200.0
,villa,"4 BHK Villa for Sale in Govindpura, Jaipur",govindpura, Gov,5000000.0,3333.0,1500,4.0,3.0,Built-up Area,,0.0,0.0,,0.0,0.0,0.0,0.0,semi-furnished,,,26.9533929805553,75.7026829943061,https://www.squareyards.com/resale-4-bhk-1500-sq-ft-villa-in-govindpura/8915541,"Discover this charming semifurnished villa located in the vibrant locality of Govindpura, Jaipur, perfect for families seeking comfort and convenience.Priced attractively at just 5 Lac, this spacious property spans 1500 square feet, offering ample room for your loved ones. The villa features four wellappointed bedrooms and three modern bathrooms, making it ideal for larger families or those who appreciate extra",1500.0
Ansal Sushant City II,villa,"3 BHK Villa for Sale in Kalwar Road, Jaipur",kalwar road, Kalwar Road,5506000.0,3918.0,1405,3.0,3.0,Built-up Area,2 Covered Parking,2.0,0.0,Extra Room,0.0,0.0,0.0,1.0,semi-furnished,Ready To Move,Marble Flooring,,,https://www.squareyards.com/resale-3-bhk-extra-room-1405-sq-ft-villa-in-ansal-sushant-city-ii/9481599,"This 3-bedroom, 3-bathroom villa in Jaipur Ansal Sushant City II on Kalwar Road is a fantastic investment opportunity, available for 55 lakh. Spread across 1405 square feet, this freehold property boasts a road view and comes semi-furnished with ample parking for two vehicles.You will enjoy access to a variety of amenities, including kids` play areas, an attached market, a restaurant, a",1405.0
